log_type,participant_id,keyboard_type,content,sentence_time_in_s,words_per_minute,word_time_in_s
word_finished,3,auto_complete,Glücklich sein heißt einen guten Genius haben,,44.694184341163314,0.9440559999999999
key_pressed,3,auto_complete,Glücklich sein heißt einen guten Genius haben o,,44.91359186345368,
key_pressed,3,auto_complete,Glücklich sein heißt einen guten Genius haben od,,45.258338181893436,
key_pressed,3,auto_complete,Glücklich sein heißt einen guten Genius haben ode,,45.723227145371936,
word_finished,3,auto_complete,Glücklich sein heißt einen guten Genius haben oder,,44.272513795907315,0.9679040000000001
key_pressed,3,auto_complete,Glücklich sein heißt einen guten Genius haben oder g,,43.00005521598,
key_pressed,3,auto_complete,Glücklich sein heißt einen guten Genius haben oder gu,,43.636243746885874,
word_finished,3,auto_complete,Glücklich sein heißt einen guten Genius haben oder gut,,41.92334908015843,0.8878309999999999
key_pressed,3,auto_complete,Glücklich sein heißt einen guten Genius haben oder gut s,,42.042984926695375,
key_pressed,3,auto_complete,Glücklich sein heißt einen guten Genius haben oder gut se,,42.68279760247169,
key_pressed,3,auto_complete,Glücklich sein heißt einen guten Genius haben oder gut sei,,43.187720937693555,
word_finished,3,auto_complete,Glücklich sein heißt einen guten Genius haben oder gut sein.,,41.32480435287939,1.104268
sentence_finished,3,auto_complete,Glücklich sein heißt einen guten Genius haben oder gut sein.,14.823285,40.47651107585757,
key_pressed,3,auto_complete,W,,39.33299720330822,
key_pressed,3,auto_complete,Wa,,39.35492484943746,
key_pressed,3,auto_complete,Was,,39.73463759573954,
word_finished,3,auto_complete,Was,,39.29821057822559,0.624498
key_pressed,3,auto_complete,Was m,,39.2084966264356,
key_pressed,3,auto_complete,Was ma,,39.532974214198276,
word_finished,3,auto_complete,Was machst,,40.22873101877216,1.072327
key_pressed,3,auto_complete,Was machst d,,40.25270874174226,
key_pressed,3,auto_complete,Was machst du,,40.59663521555121,
word_finished,3,auto_complete,Was machst du,,40.31087837514118,0.271897
key_pressed,3,auto_complete,Was machst du a,,40.52468353571982,
key_pressed,3,auto_complete,Was machst du al,,40.87586157638193,
key_pressed,3,auto_complete,Was machst du als,,41.06264127313009,
word_finished,3,auto_complete,Was machst du also,,39.81307048812253,1.232342
key_pressed,3,auto_complete,Was machst du also h,,40.082553865992686,
key_pressed,3,auto_complete,Was machst du also hi,,40.425349087219246,
key_pressed,3,auto_complete,Was machst du also hie,,40.44614476864805,
key_pressed,3,auto_complete,Was machst du also hier,,40.81405505924471,
key_pressed,3,auto_complete,Was machst du also hierm,,40.96932646037116,
word_finished,3,auto_complete,Was machst du also hierm,,40.44799622793544,1.0080930000000001
key_pressed,3,auto_complete,Was machst du also hierm,,39.86500570069582,
key_pressed,3,auto_complete,Was machst du also hier,,39.02892085458065,
word_finished,3,auto_complete,"Was machst du also hier,",,37.969353137499816,0.735938
word_finished,3,auto_complete,"Was machst du also hier,",,37.78173401002184,
key_pressed,3,auto_complete,"Was machst du also hier, E",,37.81825070960995,
key_pressed,3,auto_complete,"Was machst du also hier, Ei",,38.14503728140139,
key_pressed,3,auto_complete,"Was machst du also hier, Ein",,38.395153678380154,
word_finished,3,auto_complete,"Was machst du also hier, Einbildung?",,40.15050169915399,1.399669
sentence_finished,3,auto_complete,"Was machst du also hier, Einbildung?",8.435694999999999,39.50798390508082,
key_pressed,3,auto_complete,G,,39.15914226467436,
key_pressed,3,auto_complete,Ge,,39.35253261887704,
key_pressed,3,auto_complete,Geh,,39.58345493646915,
word_finished,3,auto_complete,"Geh,",,38.956464013610045,0.743598
word_finished,3,auto_complete,"Geh,",,38.674599466353406,
key_pressed,3,auto_complete,"Geh, u",,38.9260353739174,
key_pressed,3,auto_complete,"Geh, um",,38.99209458491871,
word_finished,3,auto_complete,"Geh, um",,38.77638650394022,0.40820300000000004
key_pressed,3,auto_complete,"Geh, um d",,38.84282502190811,
key_pressed,3,auto_complete,"Geh, um de",,39.086168412452395,
key_pressed,3,auto_complete,"Geh, um der",,39.37503373184464,
word_finished,3,auto_complete,"Geh, um der",,39.13779585680695,0.415313
key_pressed,3,auto_complete,"Geh, um der G",,39.00269373433914,
key_pressed,3,auto_complete,"Geh, um der Gö",,39.0760418677104,
key_pressed,3,auto_complete,"Geh, um der Göt",,39.23973592965711,
key_pressed,3,auto_complete,"Geh, um der Gött",,39.40021329514736,
key_pressed,3,auto_complete,"Geh, um der Götte",,39.68435695130104,
key_pressed,3,auto_complete,"Geh, um der Götter",,39.85227660950972,
word_finished,3,auto_complete,"Geh, um der Götter",,39.637702871517156,1.079935
key_pressed,3,auto_complete,"Geh, um der Götter w",,39.359190507065705,
key_pressed,3,auto_complete,"Geh, um der Götter wi",,39.57902224330635,
key_pressed,3,auto_complete,"Geh, um der Götter wil",,39.70913335574785,
key_pressed,3,auto_complete,"Geh, um der Götter will",,39.869660462573,
word_finished,3,auto_complete,"Geh, um der Götter willen,",,39.46971310834356,1.439923
word_finished,3,auto_complete,"Geh, um der Götter willen,",,39.29172888270496,
key_pressed,3,auto_complete,"Geh, um der Götter willen, w",,39.485318091912816,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wi",,39.73903519852255,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie",,39.55173153215264,
word_finished,3,auto_complete,"Geh, um der Götter willen, wie",,39.41941767665237,0.659641
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie d",,39.33067590339317,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du",,39.517572764818155,
word_finished,3,auto_complete,"Geh, um der Götter willen, wie du",,39.32092262512025,0.312952
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du g",,39.17552678724583,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du ge",,39.323457230562056,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gek",,39.046907560947076,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du geko",,39.24041338685492,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekom",,39.279466829886665,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekomm",,39.42245623763904,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekomme",,39.6107088086544,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen",,39.74104569040442,
word_finished,3,auto_complete,"Geh, um der Götter willen, wie du gekommen",,39.423183677276654,1.92867
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen b",,39.35111291679968,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bi",,39.497534767719415,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bis",,39.6615079977862,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist",,39.795938321327256,
word_finished,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist,",,38.78365000564341,1.432403
word_finished,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist,",,38.57686401356132,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, d",,38.61853788290149,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, de",,38.761272933342546,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, den",,38.86862575972445,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn",,39.00799525749461,
word_finished,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn",,38.82331283857838,0.735521
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn i",,38.86141513522046,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ic",,38.94956534120817,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich",,39.10279847548892,
word_finished,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich",,38.9278048254812,0.552794
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich b",,39.039663117092,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich br",,39.140978681552845,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich bra",,39.31495868653091,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich brau",,39.32387296593138,
word_finished,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich brauche",,39.502825540886114,1.37576
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich brauche d",,39.423263733132785,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich brauche di",,39.28274664567751,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich brauche dic",,39.392821364217845,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich brauche dich",,39.5482653498734,
word_finished,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich brauche dich",,39.38574694481235,0.952016
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich brauche dich n",,39.477949445122796,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich brauche dich ni",,39.64734175384243,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich brauche dich nic",,39.783823800445106,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich brauche dich nich",,39.9277799047679,
key_pressed,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich brauche dich nicht",,40.03904911483096,
word_finished,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich brauche dich nicht.",,39.86243826251104,0.808353
sentence_finished,3,auto_complete,"Geh, um der Götter willen, wie du gekommen bist, denn ich brauche dich nicht.",18.00019,39.23270703773375,
key_pressed,3,auto_complete,D,,39.09593535151982,
key_pressed,3,auto_complete,Du,,38.705041846395204,
word_finished,3,auto_complete,Du,,38.56326933380448,0.904711
key_pressed,3,auto_complete,Du b,,38.64039769676925,
key_pressed,3,auto_complete,Du bi,,38.79972639409723,
word_finished,3,auto_complete,Du bist,,38.74651548577976,0.808325
key_pressed,3,auto_complete,Du bist g,,38.635355151753366,
key_pressed,3,auto_complete,Du bist ge,,38.7971766740289,
key_pressed,3,auto_complete,Du bist gek,,38.59933111879814,
word_finished,3,auto_complete,Du bist gekommen,,39.008254643846676,1.719861
key_pressed,3,auto_complete,Du bist gekommen n,,39.16341104918079,
key_pressed,3,auto_complete,Du bist gekommen na,,39.30343411219849,
key_pressed,3,auto_complete,Du bist gekommen nac,,39.39170205799969,
key_pressed,3,auto_complete,Du bist gekommen nach,,39.52462698947965,
word_finished,3,auto_complete,Du bist gekommen nach,,38.96822563148692,1.1601700000000001
key_pressed,3,auto_complete,Du bist gekommen nach d,,38.84043042161964,
key_pressed,3,auto_complete,Du bist gekommen nach de,,38.994107352739505,
key_pressed,3,auto_complete,Du bist gekommen nach dei,,39.14281635744045,
key_pressed,3,auto_complete,Du bist gekommen nach dein,,39.27229813804993,
word_finished,3,auto_complete,Du bist gekommen nach deiner,,39.188174098952985,1.0979430000000001
key_pressed,3,auto_complete,Du bist gekommen nach deiner a,,39.30679981871736,
key_pressed,3,auto_complete,Du bist gekommen nach deiner al,,39.458614260897214,
key_pressed,3,auto_complete,Du bist gekommen nach deiner alt,,39.540221069137814,
key_pressed,3,auto_complete,Du bist gekommen nach deiner alte,,39.69013570402012,
word_finished,3,auto_complete,Du bist gekommen nach deiner alten,,39.508262449546365,0.959622
key_pressed,3,auto_complete,Du bist gekommen nach deiner alten G,,39.434757585328114,
key_pressed,3,auto_complete,Du bist gekommen nach deiner alten Ge,,39.57527734752058,
key_pressed,3,auto_complete,Du bist gekommen nach deiner alten Gew,,39.12187482090589,
word_finished,3,auto_complete,Du bist gekommen nach deiner alten Gewohnheit.,,37.500169198446,5.5330129999999995
sentence_finished,3,auto_complete,Du bist gekommen nach deiner alten Gewohnheit.,14.188759,37.36879067070646,
key_pressed,3,auto_complete,I,,36.95313679918775,
key_pressed,3,auto_complete,Ic,,36.97141847471024,
key_pressed,3,auto_complete,Ich,,37.111194878983156,
word_finished,3,auto_complete,Ich,,36.9445842292721,0.66308
key_pressed,3,auto_complete,Ich z,,36.64456275813423,
key_pressed,3,auto_complete,Ich zü,,36.653805954450846,
word_finished,3,auto_complete,Ich zürne,,36.715761331167435,1.191746
key_pressed,3,auto_complete,Ich zürne d,,36.75351847377771,
key_pressed,3,auto_complete,Ich zürne di,,36.85357626548663,
key_pressed,3,auto_complete,Ich zürne dir,,36.91952050789017,
word_finished,3,auto_complete,Ich zürne dir,,36.84277855954969,0.503495
key_pressed,3,auto_complete,Ich zürne dir d,,36.43149132357669,
key_pressed,3,auto_complete,Ich zürne dir de,,36.553099493119184,
key_pressed,3,auto_complete,Ich zürne dir des,,36.67435660858217,
word_finished,3,auto_complete,Ich zürne dir deswegen,,37.20309170911475,0.959886
key_pressed,3,auto_complete,Ich zürne dir deswegen n,,37.26967797821785,
key_pressed,3,auto_complete,Ich zürne dir deswegen ni,,37.392374201084436,
key_pressed,3,auto_complete,Ich zürne dir deswegen nic,,37.514715733413865,
key_pressed,3,auto_complete,Ich zürne dir deswegen nich,,37.60324874608288,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht,,37.72934762206817,
word_finished,3,auto_complete,Ich zürne dir deswegen nicht;,,37.47741266951147,0.9274
word_finished,3,auto_complete,Ich zürne dir deswegen nicht;,,37.38027901602523,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; n,,37.44479659359336,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nu,,37.50012752800722,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur,,37.59230802697093,
word_finished,3,auto_complete,Ich zürne dir deswegen nicht; nur,,37.40476950952951,0.711267
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur g,,37.4551980829969,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur ge,,37.509234044075434,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur geh,,37.59994660084506,
word_finished,3,auto_complete,Ich zürne dir deswegen nicht; nur geh,,37.48237663796747,0.59241
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur geh b,,37.46902642650993,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur geh ba,,37.56770796700471,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur geh bal,,37.647715988009594,
word_finished,3,auto_complete,Ich zürne dir deswegen nicht; nur geh bald,,37.47856528811006,0.943508
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur geh bald g,,37.469705391362865,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur geh bald,,37.01571236963984,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur geh bald f,,37.112424001022774,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur geh bald fp,,37.217552580409006,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur geh bald fpr,,37.26182006313308,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur geh bald fp,,36.92672127986865,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur geh bald f,,36.68202738522874,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur geh bald fo,,36.53172991284053,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur geh bald for,,36.623480343816134,
key_pressed,3,auto_complete,Ich zürne dir deswegen nicht; nur geh bald fort,,36.697732977724,
word_finished,3,auto_complete,Ich zürne dir deswegen nicht; nur geh bald fort.,,36.51969195470763,2.760293
test_finished,3,auto_complete,Ich zürne dir deswegen nicht; nur geh bald fort.,13.240166,36.318840579304,
key_pressed,3,auto_complete,W,,75471.69811320756,
key_pressed,3,auto_complete,Wä,,190.03879958824925,
key_pressed,3,auto_complete,Wär,,55.58841105159376,
key_pressed,3,auto_complete,Wäre,,61.287027579162405,
word_finished,3,auto_complete,Wäre,,49.64318957493019,0.9667450000000001
key_pressed,3,auto_complete,Wäre e,,48.090525605399606,
key_pressed,3,auto_complete,Wäre ei,,51.74778131387615,
key_pressed,3,auto_complete,Wäre ein,,55.57124928799335,
word_finished,3,auto_complete,Wäre ein,,50.69986944783616,0.409157
key_pressed,3,auto_complete,Wäre ein P,,47.61744147518833,
key_pressed,3,auto_complete,Wäre ein Pi,,47.87231920553227,
word_finished,3,auto_complete,Wäre ein Pinguin,,55.707590855598966,0.9996729999999999
key_pressed,3,auto_complete,Wäre ein Pinguin v,,53.83288657022006,
key_pressed,3,auto_complete,Wäre ein Pinguin vi,,55.42672370615407,
key_pressed,3,auto_complete,Wäre ein Pinguin vie,,54.49626219754574,
word_finished,3,auto_complete,Wäre ein Pinguin vielleicht,,65.69945510514421,1.039915
key_pressed,3,auto_complete,Wäre ein Pinguin vielleicht d,,65.11034141041588,
key_pressed,3,auto_complete,Wäre ein Pinguin vielleicht di,,65.97942330177528,
key_pressed,3,auto_complete,Wäre ein Pinguin vielleicht die,,64.75618596457637,
word_finished,3,auto_complete,Wäre ein Pinguin vielleicht die,,63.06194960688465,0.53025
key_pressed,3,auto_complete,Wäre ein Pinguin vielleicht die b,,60.04738381948184,
key_pressed,3,auto_complete,Wäre ein Pinguin vielleicht die be,,60.4196037307369,
key_pressed,3,auto_complete,Wäre ein Pinguin vielleicht die bes,,59.608530908016746,
word_finished,3,auto_complete,Wäre ein Pinguin vielleicht die bessere,,55.61781509502945,1.7401950000000002
key_pressed,3,auto_complete,Wäre ein Pinguin vielleicht die bessere E,,54.94733363484593,
key_pressed,3,auto_complete,Wäre ein Pinguin vielleicht die bessere En,,55.3012027371535,
key_pressed,3,auto_complete,Wäre ein Pinguin vielleicht die bessere Ent,,53.754425811325596,
key_pressed,3,auto_complete,Wäre ein Pinguin vielleicht die bessere Ente,,52.53617219145194,
word_finished,3,auto_complete,Wäre ein Pinguin vielleicht die bessere Ente?,,48.79994409409913,1.700561
sentence_finished,3,auto_complete,Wäre ein Pinguin vielleicht die bessere Ente?,9.723656,46.89527565063596,
key_pressed,3,auto_complete,A,,45.47277254587187,
key_pressed,3,auto_complete,Al,,45.67933015068945,
key_pressed,3,auto_complete,Als,,46.15694204630047,
word_finished,3,auto_complete,Als,,45.64195408419418,0.487666
key_pressed,3,auto_complete,Als i,,46.13678568309631,
key_pressed,3,auto_complete,Als ih,,46.18832627648511,
key_pressed,3,auto_complete,Als ihr,,46.43079937831974,
word_finished,3,auto_complete,Als ihr,,46.07551375288638,0.5353859999999999
key_pressed,3,auto_complete,Als ihr M,,45.50295170906559,
key_pressed,3,auto_complete,Als ihr Ma,,45.9554959318147,
key_pressed,3,auto_complete,Als ihr Man,,46.03475477065755,
word_finished,3,auto_complete,Als ihr Mann,,44.90360809066351,0.960111
key_pressed,3,auto_complete,Als ihr Mann f,,45.10169857752465,
key_pressed,3,auto_complete,Als ihr Mann fü,,44.73582044115336,
word_finished,3,auto_complete,Als ihr Mann für,,43.16049037933628,1.142479
key_pressed,3,auto_complete,Als ihr Mann für s,,43.32178386609293,
key_pressed,3,auto_complete,Als ihr Mann für si,,43.5028970467005,
key_pressed,3,auto_complete,Als ihr Mann für sie,,42.9373863575599,
sentence_finished,3,auto_complete,Als ihr Mann für sie,4.983729,42.42057287805323,0.871791
key_pressed,3,auto_complete,Als ihr Mann für sie,,40.96124926753322,
word_finished,3,auto_complete,Als ihr Mann für sie,,40.288267528023184,0.264251
key_pressed,3,auto_complete,Als ihr Mann für sie d,,40.39163731541022,
key_pressed,3,auto_complete,Als ihr Mann für sie da,,40.727146843364295,
key_pressed,3,auto_complete,Als ihr Mann für sie das,,40.93965608414464,
word_finished,3,auto_complete,Als ihr Mann für sie das,,40.60898757638082,0.503546
key_pressed,3,auto_complete,Als ihr Mann für sie das B,,40.41877803000153,
key_pressed,3,auto_complete,Als ihr Mann für sie das Br,,40.58735404675697,
key_pressed,3,auto_complete,Als ihr Mann für sie das Brü,,40.879054095025175,
key_pressed,3,auto_complete,Als ihr Mann für sie das Brüt,,40.949307889566654,
word_finished,3,auto_complete,Als ihr Mann für sie das Brüten,,41.09653826897684,1.17598
key_pressed,3,auto_complete,Als ihr Mann für sie das Brüten ü,,39.80966831704005,
key_pressed,3,auto_complete,Als ihr Mann für sie das Brüten üb,,40.0983087150281,
key_pressed,3,auto_complete,Als ihr Mann für sie das Brüten übe,,40.38404410100783,
key_pressed,3,auto_complete,Als ihr Mann für sie das Brüten über,,40.796547516053494,
word_finished,3,auto_complete,Als ihr Mann für sie das Brüten übernimmt,,41.982546048025995,1.2881799999999999
key_pressed,3,auto_complete,Als ihr Mann für sie das Brüten übernimmt,,40.44156005002958,
word_finished,3,auto_complete,Als ihr Mann für sie das Brüten übernimmt.,,40.03667990085918,0.21604099999999998
word_finished,3,auto_complete,Als ihr Mann für sie das Brüten übernimmt.,,39.702598130669344,
key_pressed,3,auto_complete,Als ihr Mann für sie das Brüten übernimmt. b,,39.694686236388655,
key_pressed,3,auto_complete,Als ihr Mann für sie das Brüten übernimmt.,,38.785942537907864,
key_pressed,3,auto_complete,Als ihr Mann für sie das Brüten übernimmt.,,38.56368312453673,
word_finished,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt.,",,38.11462815606986,0.60001
key_pressed,3,auto_complete,Als ihr Mann für sie das Brüten übernimmt.,,37.62422854001533,
key_pressed,3,auto_complete,Als ihr Mann für sie das Brüten übernimmt,,37.337423394540494,
word_finished,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt,",,37.01732715103982,0.376487
word_finished,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt,",,36.766290690209225,
key_pressed,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, b",,36.94836533430129,
key_pressed,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, be",,37.24216094451489,
key_pressed,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, bes",,37.43181327314632,
key_pressed,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, besc",,37.60560184920599,
word_finished,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, beschließt",,39.56919759940433,1.1590639999999999
key_pressed,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, beschließt d",,39.8981427654893,
key_pressed,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, beschließt di",,40.172653135921955,
key_pressed,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, beschließt die",,40.37834829041042,
word_finished,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, beschließt die",,40.20293495614451,0.40771199999999996
key_pressed,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, beschließt die E",,40.28122068804462,
key_pressed,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, beschließt die En",,40.52117213778176,
key_pressed,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Ent",,40.29880033982269,
key_pressed,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Ente",,40.64661920602995,
key_pressed,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Enten",,40.865666494614636,
word_finished,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenmutter,",,41.96389269308089,1.832286
sentence_finished,3,auto_complete,"Als ihr Mann für sie das Brüten übernimmt, beschließt die Entenmutter,",11.992084,41.42108553303148,
key_pressed,3,auto_complete,i,,40.86869859703445,
key_pressed,3,auto_complete,in,,41.02080839804779,
word_finished,3,auto_complete,in,,40.83830908425614,0.31502600000000003
key_pressed,3,auto_complete,in d,,41.037495593564365,
key_pressed,3,auto_complete,in di,,41.294049524022405,
key_pressed,3,auto_complete,in die,,41.24215518572292,
word_finished,3,auto_complete,in die,,41.1188897736914,0.526369
key_pressed,3,auto_complete,in die w,,41.00267760214332,
key_pressed,3,auto_complete,in die we,,40.67371467112734,
word_finished,3,auto_complete,in die welt,,39.82781235562417,1.7844349999999998
key_pressed,3,auto_complete,in die welt a,,39.449717380922095,
key_pressed,3,auto_complete,in die welt au,,39.65550852074576,
key_pressed,3,auto_complete,in die welt aus,,39.813451859454105,
word_finished,3,auto_complete,in die welt auszuziehen,,41.922933901838825,0.960205
key_pressed,3,auto_complete,in die welt auszuziehen u,,41.86066106510994,
key_pressed,3,auto_complete,in die welt auszuziehen un,,41.85824103630601,
key_pressed,3,auto_complete,in die welt auszuziehen und,,42.034751612737715,
word_finished,3,auto_complete,in die welt auszuziehen und,,41.87740144389645,0.559689
key_pressed,3,auto_complete,in die welt auszuziehen und e,,40.73795907577792,
key_pressed,3,auto_complete,in die welt auszuziehen und et,,40.81851008108968,
key_pressed,3,auto_complete,in die welt auszuziehen und etw,,40.91724158092817,
key_pressed,3,auto_complete,in die welt auszuziehen und etwa,,41.00499691448511,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas,,41.12354726854663,
word_finished,3,auto_complete,in die welt auszuziehen und etwas,,40.93812463826641,0.9996790000000001
key_pressed,3,auto_complete,in die welt auszuziehen und etwas z,,40.77870470794224,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu,,40.89577543934964,
word_finished,3,auto_complete,in die welt auszuziehen und etwas zu,,40.68404736527203,0.380504
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu w,,40.60546153582378,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu we,,40.77312643236843,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu wed,,40.600793121281455,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu wede,,40.77000212239223,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu wed,,40.0453433319071,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu we,,39.595939931309296,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu wer,,39.77031257153453,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu werd,,39.731406523117606,
word_finished,3,auto_complete,in die welt auszuziehen und etwas zu werden,,39.790806866627186,2.276289
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu werden,,39.46519970400104,
word_finished,3,auto_complete,in die welt auszuziehen und etwas zu werden.,,39.324357879660404,0.143751
word_finished,3,auto_complete,in die welt auszuziehen und etwas zu werden.,,39.153144186570074,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu werden. w,,39.29335770900225,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu werden. wo,,38.840682910027056,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu werden. wom,,38.94239007044053,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu werden. womi,,39.035931139469355,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu werden. womit,,39.20248505601985,
word_finished,3,auto_complete,in die welt auszuziehen und etwas zu werden. womit,,39.12191480927007,1.404973
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu werden. womit s,,39.30042677273226,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu werden. womit si,,39.48871676206538,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu werden. womit sie,,39.63031333990315,
word_finished,3,auto_complete,in die welt auszuziehen und etwas zu werden. womit sie,,39.230463631924096,0.68693
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu werden. womit sie i,,39.28282744233318,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu werden. womit sie ih,,39.41524796447076,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu werden. womit sie ihr,,39.56134856245448,
key_pressed,3,auto_complete,in die welt auszuziehen und etwas zu werden. womit sie ihre,,39.72080960112653,
word_finished,3,auto_complete,in die welt auszuziehen und etwas zu werden. womit sie ihre,,39.604288071782044,0.559383
